5884116636	6.416666666666667
5979911168	5.25
1676494432	3.3333333333333335
6344556632	1.6666666666666667
1915560913	1.4166666666666667
1987539203	1.4166666666666667
5886311528	1.4166666666666667
2326990333	1.25
3320136752	1.0833333333333333
1890195445	0.8333333333333334
1795593355	0.8333333333333334
5459914907	0.8333333333333334
6055669744	0.8333333333333334
1835433564	0.8333333333333334
2033997947	0.8333333333333334
2393951297	0.75
2653733422	0.75
3830103344	0.6666666666666666
6293821321	0.5833333333333334
6379902288	0.5833333333333334
1955082261	0.5833333333333334
3723507177	0.5
6345799436	0.5
2476656675	0.5
5380952070	0.5
2238757527	0.5
2705932710	0.5
5251215615	0.4166666666666667
2179135684	0.4166666666666667
1824856007	0.4166666666666667
5648022031	0.3333333333333333
2633747581	0.3333333333333333
2801846902	0.3333333333333333
1885103443	0.3333333333333333
2422731651	0.3333333333333333
2012695465	0.25
5234402105	0.25
2608507905	0.25
1822744753	0.25
2236730461	0.25
5030944370	0.25
1913154087	0.25
1920168767	0.16666666666666666
6411115212	0.16666666666666666
6372450230	0.16666666666666666
6319409469	0.16666666666666666
6315811788	0.16666666666666666
6134985224	0.16666666666666666
5355144026	0.16666666666666666
2720658870	0.16666666666666666
2354438727	0.16666666666666666
2462300174	0.08333333333333333
3293484765	0.08333333333333333
3276616274	0.08333333333333333
3897019251	0.08333333333333333
5693388576	0.08333333333333333
1896667614	0.08333333333333333
5727857565	0.08333333333333333
5967186105	0.08333333333333333
6039970855	0.08333333333333333
6092158560	0.08333333333333333
6226694346	0.08333333333333333
1803766321	0.08333333333333333
6389818510	0.08333333333333333
2395003265	0.08333333333333333
